"num_latitude","num_longitude"
51.319749,0.895498
51.307832,1.070423
51.25277,0.99081
51.354068,-0.261573
50.9805,0.577210000000001
50.813744,0.296341
51.426964,0.397886999999999
51.45562,0.138863000000001
50.86799,0.537933000000001
51.269122,0.484825
51.136366,0.905921
50.825567,0.243388
51.139824,0.228576
51.526098,0.599191
51.548674,0.713975
50.846556,-0.234907
51.601354,0.648085000000001
51.328245,0.431197000000001
51.371409,-0.305443
50.795101,0.334175
51.602103,0.52855
51.295944,0.170638999999999
51.112948,1.156764
50.794579,0.0455110000000006
50.813407,-0.523053
51.411893,-0.149687
51.365166,0.276701
51.45677,0.0877799999999994
51.450413,0.564640999999999
51.534333,0.742828
51.588573,0.181175
51.418564,-0.156871
51.294163,0.961886
51.452924,0.284549999999999
50.835812,-0.281149
51.389553,0.551172999999999
51.066786,0.686452000000001
50.94919,-0.14106
51.38707,0.105744
51.40423,-0.297294
51.390062,0.464084
51.112083,0.551424999999999
51.558834,0.145408000000001
51.386855,0.0976849999999994
51.252587,0.529817
51.423691,0.815606
51.300594,0.158019
50.818827,-0.549509999999999
51.41467,0.51203
51.14161,0.89059
50.963046,0.183639
51.42291,0.349191
50.971734,0.960832
51.265512,-0.00890500000000008
50.993788,-0.107158
51.25406,-0.00710699999999995
50.82613,-0.594261000000001
50.78012,0.299318
51.459239,0.502228
51.43466,0.76017
51.212401,0.792423999999999
51.006876,-0.0791570000000001
51.360135,0.35201
51.201716,0.278795
51.446634,0.267971000000001
51.26414,0.47069
50.86302,0.556496
50.887044,0.539277000000001
51.545392,0.735272
51.371426,1.107556
51.467648,0.160047
50.815132,-0.352249999999999
51.343956,0.575486
51.07365,1.129
51.370623,1.118355
51.489649,0.307964
51.443565,0.355144
50.88516,0.54497
51.38233,0.49985
51.216934,-0.329747
51.532624,0.142734000000001
51.33382,-0.27354
51.53412,0.139632
51.305251,-0.145747
51.316281,0.121442999999999
51.12675,0.261575999999999
51.559451,0.484376000000001
50.879592,-0.00777299999999997
51.092419,1.187511
51.14272,1.27703
51.407324,-0.100645
51.053014,0.181933
50.81141,-0.392503
51.30289,0.477749999999999
51.37707,-0.223
51.43816,0.153732
50.842442,-0.254380000000001
51.414218,0.432319
51.432113,0.396567
51.423656,0.554511
51.453288,0.292387000000001
50.86796,0.202969000000001
50.797477,-0.012829
51.088981,1.1566
51.142588,0.841945
51.142588,0.841945
50.885872,0.557241
51.10354,0.711129
50.8695,-0.409635999999999
50.922808,0.284206
51.128322,1.089943
51.13185,-0.14643
51.378023,1.3384
51.23001,-0.17281
51.341986,1.430148
51.459194,0.0906359999999994
50.86244,0.590918999999999
50.81642,0.294760000000001
51.231716,0.512613
51.13435,0.254575999999999
51.292712,0.370709
51.336335,0.438937
51.562208,0.580589
51.284712,0.504881999999999
51.54584,0.142922
51.530225,0.777048999999999
51.226822,0.333038
51.373197,-0.247774
51.58253,0.416023
50.823647,-0.366253
51.12685,-0.209652
51.47478,0.152464000000001
50.78856,0.32665
51.431725,0.1032
51.033608,0.503747999999999
51.138453,0.905151
51.52524,0.580803999999999
50.964178,0.247211
51.301579,-0.065565
50.844864,-0.614487
51.382138,0.506918999999999
51.13925,0.845869
50.96557,0.20703
51.383082,1.34078100000001
51.140817,0.867696000000001
51.008711,0.979287
51.409509,-0.10173
51.127706,1.092206
51.372303,0.504226
50.99276,-0.08745
51.525455,0.599559
50.827378,-0.375778
51.540705,0.195953
51.333405,0.76599
51.453102,0.282225999999999
51.602367,0.639045
51.497578,0.24147
51.571509,0.53349
50.91506,0.499498
51.359646,0.443489000000001
51.422371,0.790509
51.440728,0.355818
51.480415,0.140573
50.811868,-0.583692
51.447062,0.115238000000001
51.051993,0.425259
51.436874,0.0906209999999998
51.585684,0.159595
50.971689,0.962600999999999
51.43541,0.0850440000000004
51.11949,0.64454
51.274985,0.570909
51.427311,0.0912490000000006
51.290326,1.186883
50.839329,-0.209188
51.58589,0.429379999999999
50.785436,0.105578000000001
51.099964,-0.158643
51.303163,-0.086926
51.376627,1.286297
51.343621,0.601278999999999
51.467707,0.0954579999999998
51.345698,0.448204
50.792479,0.014976
51.369028,1.103256
51.368907,1.305936
51.189793,0.278249999999999
51.570313,0.418044000000001
50.820176,0.339252000000001
51.44076,0.26057
51.11914,-0.21623
50.948673,-0.134886
51.349486,0.689545
51.276881,0.541763
50.843608,-0.225867
51.440488,0.239621000000001
51.326096,-0.262964999999999
51.567124,0.269779
51.434303,0.254526999999999
51.15234,0.87565
51.173765,0.881187999999999
51.13915,0.906053
51.276813,1.291326
51.430962,0.0883800000000002
51.386837,0.572288
51.133847,0.00200700000000005
51.383772,0.496646
51.37013,1.405362
51.474155,0.110086000000001
50.969368,0.249548
51.570717,0.413230999999999
51.530199,0.576354
51.342726,0.763905
50.79532,0.33073
51.253793,1.021066
50.839442,-0.234323
51.013831,-0.092403
51.16017,0.26127
51.539818,0.773446
51.4034,-0.09459
51.227159,-0.13173
50.841964,-0.22059
51.276662,1.290627
51.111063,-0.219123
50.83791,-0.260202
51.28233,0.522703
50.883649,0.56201
51.1264,-0.20851
50.820644,-0.395507000000001
51.16269,0.896232
51.161332,1.285533
51.570429,0.120989
50.815685,-0.441625999999999
51.40673,0.50243
51.178148,0.391669
51.442184,0.383423
51.430311,0.113587
51.340772,0.601614
50.961064,0.259451
51.167385,0.633306
51.529918,0.187014
51.2683,1.30322799999999
51.472824,0.119079
51.550022,0.110664
51.3447,0.44907
50.968016,0.253378999999999
51.357192,0.606178999999999
51.384868,-0.250871
51.59992,0.54023
51.604259,0.594527
51.518616,0.618862
50.836117,-0.342869
50.810569,-0.476429999999999
51.142396,1.30333800000001
50.777218,0.101351
51.538839,0.746272
51.608673,0.207776
51.015119,-0.347701
51.415121,0.805442
50.757029,0.267829
51.39753,0.160121
51.264998,1.089744
51.338006,-0.473818999999999
51.01527,-0.196759
51.339815,1.433203
51.124905,-0.200624
50.872652,0.240958000000001
51.487071,0.338227
51.548348,0.796756
51.365108,0.298398
51.587331,0.710793
51.542902,0.772335000000001
51.587984,0.176444
51.338364,1.428581
51.34883,0.731140000000001
50.947172,0.250476
51.445614,0.227603
50.98684,-0.09824
51.398183,0.0624060000000004
51.476706,0.168223
51.024428,-0.344632
50.9843,0.94593
51.391063,0.314095
51.211384,0.795041
51.131549,0.251897
51.354735,0.596488000000001
51.456579,0.129715
51.153629,-0.226218
51.496426,0.155182999999999
51.142626,1.292584
51.202896,-0.166451
51.25136,-0.149736
51.396031,0.854738
51.33746,-0.467350999999999
50.86163,0.559789999999999
51.452788,0.138561
50.886556,0.256838
51.56963,0.43585
51.505955,0.392284000000001
51.137363,-0.094503
51.55462,0.20897
51.11192,-0.21414
51.39333,0.241149999999999
50.812599,-0.394321
51.157485,0.747913
51.38117,-0.22459
51.38496,0.510159999999999
51.330915,1.40650599999999
51.5585,0.1504
51.569556,0.137402999999999
51.572094,0.472331
51.373469,1.299121
51.074491,1.068122
50.839485,-0.237162
50.8133,-0.396514
51.163775,0.885950999999999
50.826274,-0.426507
51.48866,0.289580000000001
51.396858,0.557094
51.281231,0.527956
51.068161,-0.321263
51.270305,0.401756
51.555738,0.608788
51.11818,0.877230000000001
51.55726,0.15663
51.282005,0.195292
51.372431,1.307553
50.760108,0.282027000000001
51.21186,0.0599600000000002
51.203007,0.0588290000000004
51.416121,-0.155962
51.27958,0.54384
50.838507,-0.231944
51.376772,0.530624
51.368092,0.511898
51.572128,0.487371
51.579995,0.502639000000001
51.599953,0.178392000000001
51.310867,0.181172
50.779811,0.302196999999999
51.33874,-0.264847999999999
50.794677,0.0450899999999996
51.488182,0.318548999999999
51.336151,0.440523999999999
50.858035,0.590748000000001
51.598952,0.654876
50.844299,0.478799999999999
51.15286,0.84199
51.048133,0.996952
51.099294,-0.219157
51.39647,-0.12677
51.032745,-0.347643999999999
51.265512,-0.00890500000000008
51.447414,0.213508
50.807004,0.268474
50.799358,0.254911999999999
51.56969,0.47206
51.409852,0.177976
51.467639,0.134856
50.984165,0.46461
51.567635,0.427499
50.837855,-0.260374
51.604872,0.659555
51.334547,1.40534
51.393639,0.473621
51.30192,0.44444
51.242842,0.676726
51.2584,-0.00259500000000001
50.852645,0.565938
51.023208,-0.459204
51.519286,0.569368
51.05998,-0.34418
51.331022,0.786808
51.363642,-0.498658
51.381428,1.32059300000001
51.516725,0.575593000000001
51.551267,0.611706000000001
51.479822,0.315078
51.530809,0.733143
51.094876,0.939269999999999
51.151422,0.875362
51.46692,0.169049999999999
50.902597,0.0758430000000002
51.479965,0.180186999999999
51.28129,1.07222
50.839781,0.435858
51.40193,-0.115803
51.296493,0.445556
51.006649,-0.131409
51.428383,0.115869
51.436433,0.23725
51.087254,1.194011
51.269386,1.329109
51.027401,-0.346913000000001
51.330666,-0.12609
51.254272,0.527053
51.391029,0.465142
51.551712,0.551193
51.386021,0.073789
50.805853,0.252587999999999
51.384363,1.36185299999999
51.139851,0.83697
51.372673,0.594628999999999
51.109561,-0.234891
51.291951,-0.421829
51.360484,1.051646
51.427799,0.170631999999999
51.392771,0.570005
50.911427,0.576148999999999
51.181948,-0.155879
51.307984,0.210277000000001
51.088631,0.962154000000001
50.81434,0.285949999999999
51.325567,1.200496
51.13843,0.90485
51.424587,0.0999949999999994
50.799072,0.0661429999999994
51.404801,0.536198
50.813709,0.356673999999999
51.449661,0.318713
51.540536,0.668362
50.869913,0.525367
50.914787,0.576117
51.011667,0.978632000000001
51.531914,0.181369999999999
51.054585,0.572694
51.31188,0.871753
51.361912,1.035379
51.55915,0.181789999999999
51.54484,0.731921
51.480415,0.140573
51.126319,0.261932999999999
51.309178,0.886509
50.857144,0.55178
51.236627,1.400966
51.38707,0.105744
51.33551,1.328933
51.137038,0.284185999999999
51.277191,1.072658
51.36255,1.41736
51.571566,0.664826
51.14186,0.272129000000001
50.79039,0.30851
51.425007,0.379535
50.81974,-0.51266
51.29969,0.43018
51.150735,1.293938
50.752508,0.262081
51.43,0.38
51.299857,0.427821
51.112784,-0.145968
51.554013,0.564689
50.99663,-0.07515
51.418434,0.462101
51.307307,0.404262
51.43241,0.411501999999999
50.87846,0.25191
50.799819,0.00274000000000002
51.397335,0.299067
51.517386,0.30605
51.572452,0.595197
51.524913,0.401612
50.818724,-0.516056999999999
51.517129,0.296236
51.344623,-0.108721
51.277984,-0.089718
51.360972,1.424542
50.928969,-0.138722
51.333624,0.706029
50.959901,0.735772
51.54312,0.73707
51.542867,0.735552999999999
50.877356,0.669951
51.38247,1.334151
51.076506,1.076497
51.02276,-0.44761
50.821985,-0.455471999999999
51.27114,1.066511
50.790104,0.314061
51.42203,0.821707
51.362816,0.621518
51.431301,0.365735
50.833164,-0.371168000000001
51.131045,0.884673
51.121202,1.29754
50.98267,-0.09809
51.102269,-0.213758
50.836289,-0.282161
51.388709,1.40502199999999
50.820644,-0.395507000000001
51.46362,0.230359
51.112785,-0.176837
51.321811,0.437889000000001
51.44226,0.379685
51.349384,0.456012000000001
51.39383,0.556048
51.228676,-0.166303
51.21376,-0.326144000000001
51.563601,0.549789
51.360852,-0.278194000000001
51.30751,0.403125
51.557636,0.132222999999999
51.588176,0.622197
51.532071,0.773623000000001
51.377438,1.292364
51.225876,-0.192312
50.856006,0.539902999999999
51.536441,0.150411
51.518703,0.583606
51.0288,-0.34667
51.324328,0.431281000000001
51.138885,0.267837
51.230928,1.401664
51.397201,-0.114172
50.986034,0.940866
51.309168,0.44468
51.481332,0.420251
51.346549,0.447124999999999
51.135736,0.235233
51.306888,0.379518
51.363278,-0.300616
51.509498,0.363444000000001
51.313976,0.900044
50.769113,0.111859999999999
51.387012,1.41109799999999
51.35524,1.441515
51.446072,0.174226
51.39104,0.125749
51.573572,0.462842
51.410557,-0.168121
51.531073,0.158665
50.836289,-0.282161
51.348417,0.645679
51.460325,0.358021999999999
50.75911,0.28158
51.407681,0.0997879999999996
51.479153,0.17397
51.1835,0.26745
51.588458,0.697
51.132587,0.854223
50.985469,0.340001000000001
51.043759,0.186290999999999
51.411021,0.177413
50.837715,-0.281257
50.820617,0.247484999999999
51.29616,0.467030000000001
51.362656,-0.264552
50.815127,-0.367423000000001
50.89479,0.0617200000000004
51.4518,0.293229999999999
51.484791,0.289713000000001
51.397009,0.477307
51.571503,0.180358
51.40655,-0.094302
51.388904,-0.488229000000001
51.39127,0.4642
50.832579,-0.209276
50.823995,-0.390023
51.356131,1.148354
51.3277,-0.1562
51.351305,1.03107
51.037995,0.496281
51.318532,0.476986999999999
51.540016,0.7769
50.830822,-0.265179
51.581817,0.162224
50.757443,0.256178999999999
51.540138,0.174236
51.600608,0.243837999999999
51.55801,0.575157
51.24453,0.525629999999999
51.149818,0.327153
51.15446,0.87082
51.167314,1.33674200000001
51.315266,0.884315
51.468091,0.647126000000001
51.27523,1.21547
51.128593,1.310106
51.070832,-0.360562
51.43588,0.355424999999999
51.302681,1.125436
51.390797,-0.106231
51.3908,-0.10626
50.814332,-0.404094
51.11253,-0.140143
51.353411,0.599458
51.580174,0.630108
51.550214,0.647501
51.521462,0.575530000000001
50.948351,0.126883
51.279561,0.525993
51.40464,-0.101501
51.540849,0.66924
51.32628,-0.291703
51.393488,0.183298
51.61018,0.23549
51.425931,0.335306
50.774772,0.110892
51.269533,0.395551
51.125977,1.090394
51.42638,0.356044
51.538851,0.156293000000001
51.157498,1.109058
50.836575,-0.27718
51.37693,0.723739999999999
51.27155,0.48787
51.416252,0.114848
51.607923,0.508797
50.808132,-0.384057
51.124019,0.870514
50.837031,-0.339653
51.316445,-0.065049
51.559346,0.546953
50.995947,-0.109393
51.440853,0.767387
51.537894,0.124956
51.00887,0.615234000000001
51.289648,1.077816
51.377273,0.577817
51.11365,0.87873
51.54175,0.767794
50.842507,0.435145000000001
51.106305,1.176172
50.96431,-0.15474
51.01275,0.981903
51.425924,0.349159
50.854748,-0.555973
51.329844,0.346492999999999
50.823367,-0.610842
51.196228,0.277394
50.835686,-0.371797
50.77219,0.250942
51.373328,1.30761699999999
50.830003,-0.370575
51.383716,0.509714
51.408744,-0.173514
51.58266,0.418483
51.2678,0.41564
51.486423,0.173429000000001
51.540871,0.11947
51.295057,0.857218
51.58139,0.620653
50.789055,0.011502
51.435462,0.373432
51.534962,0.167212
51.558586,0.149442999999999
51.364837,0.745041
50.880848,0.561035999999999
51.430082,0.109303
50.857045,0.541596
51.584765,0.128860000000001
50.857012,0.549637000000001
51.416868,0.390016
51.234771,1.40252
50.847397,-0.219249
51.05237,0.01741
51.337114,0.437222
50.93831,-0.0232699999999999
51.566848,0.545208
51.587331,0.710793
51.343726,-0.10097
51.316861,-0.153774
51.372503,-0.493368
51.02442,-0.45268
51.591054,0.183019000000001
51.27812,0.51136
51.37752,0.46162
51.090827,-0.345701
51.602527,0.651908
51.335704,-0.259778
51.568907,0.409383
51.331028,-0.111206
51.533022,0.444257
51.042554,0.183381
51.374497,0.577201
50.844395,0.473034
50.824911,-0.540954
50.814143,-0.381206000000001
51.50391,0.273092
51.482625,0.335695
51.601181,0.690065
51.176191,-0.0183349999999999
51.20063,1.26836
51.273728,0.585621
50.876794,-0.00352299999999996
51.360685,0.595818999999999
51.121095,1.292049
51.431973,0.372532
51.362606,0.508013
50.842568,-0.318868
51.51929,0.61416
51.36754,-0.25955
51.11556,1.163404
51.57329,0.45348
51.30406,0.44005
51.369136,1.149505
51.383123,1.342823
51.19233,0.269973000000001
50.844944,-0.241360000000001
51.389724,1.412558
51.489534,0.350445000000001
51.571233,0.512837
51.109924,-0.144705
51.470768,0.132353000000001
51.576366,0.491469999999999
51.142776,0.890409999999999
51.37022,0.614889999999999
51.572705,0.259205
51.258528,0.553622
50.796775,0.262586
51.100697,1.213796
51.058781,0.834934
50.762162,0.210291000000001
50.757281,0.271471000000001
50.954552,-0.135706
51.261952,0.624926
51.56062,0.194170000000001
51.511417,0.206096
50.80729,0.27235
51.542481,0.125415
50.80866,0.3039
50.953348,0.910457999999999
51.523558,0.567300999999999
50.85968,0.54373
51.376611,0.159886
51.383076,0.559437000000001
51.481272,0.335914
51.545952,0.720016
50.760442,0.207597
50.865816,0.604749
51.534854,0.801063000000001
51.469772,0.366717
50.843515,-0.411297
51.27598,1.07694
51.14317,1.277657
51.3669,1.12874
51.19286,0.265089999999999
51.237245,-0.160975
51.470204,0.116415
51.12157,-0.08145
51.560622,0.223257
51.376129,-0.233437
51.137997,0.887543999999999
51.19307,0.26324
51.573586,0.174533
51.54719,0.656030000000001
51.452708,0.291849
51.3629,1.04029
51.390383,0.170578
50.79974,0.256286
51.00033,-0.07844
51.320193,0.881172
51.373369,1.306183
51.561301,0.497860999999999
51.371426,1.107556
51.326729,-0.267486999999999
51.401657,0.124823999999999
50.833008,-0.366778
51.44231,0.277409999999999
51.566246,0.123832
51.37306,0.533180000000001
50.834184,-0.273576
51.350115,-0.481724
51.470872,0.0963530000000002
51.418539,-0.161043
51.225382,-0.335743
50.853115,0.569090000000001
51.397201,-0.114172
51.46698,0.191228
51.38079,1.28829
50.836686,-0.24238
51.282991,1.057291
51.540091,0.132701
51.453736,0.140209
50.805328,-0.530532
51.391136,-0.310792
51.450429,0.210559
50.78024,0.302819999999999
51.371868,0.537258
51.33366,-0.263331
50.86184,0.588669000000001
51.559016,0.189131
51.337187,0.758176999999999
51.5301,0.738964
51.324715,0.881969000000001
51.134559,0.855157
51.371983,1.160938
51.396794,0.557031999999999
51.4584,0.138242999999999
50.948163,-0.12984
51.383381,0.520295999999999
51.366008,0.00953
51.122056,0.867393
51.125579,1.089884
50.922988,-0.141521
51.516513,0.574338
51.306006,0.022647
51.213079,0.588508000000001
51.397961,0.179282
51.384076,1.343844
51.553201,0.79691
51.15819,0.89134
50.97339,0.259194
51.086452,1.168669
50.823278,-0.319765
51.554757,0.129838
51.547507,0.203435
51.101631,1.212432
50.801018,0.262088
51.22425,1.19326
50.821883,-0.323665
51.579413,0.185204
50.853,-0.55543
50.802916,0.281191
51.486932,0.309277
51.334786,-0.266149
50.87418,0.25547
51.107714,1.154294
51.344096,1.40718499999999
51.285263,0.491998
51.37011,-0.25475
51.195408,0.0613530000000002
51.26974,0.485363000000001
51.560626,0.498329
51.576978,0.517463
51.451153,0.0977520000000006
51.40459,0.2495
51.424176,0.0519249999999998
50.851201,0.553643
51.290546,-0.104289
51.329925,1.41323999999999
51.57306,0.42715
51.081714,-0.204556
51.474901,0.315979
51.569905,0.574097999999999
51.5728,0.551352000000001
50.841766,-0.408373000000001
51.07915,1.02573
51.37241,1.133451
50.839985,-0.282736
50.817495,-0.518366999999999
51.31051,0.433
51.58023,0.488232
51.119163,0.261312
51.39704,0.117903
51.488794,0.313431999999999
51.57374,0.43944
50.995872,0.828958000000001
50.87434,0.60825
51.544996,0.733017
51.417961,0.118389
51.274401,0.410343
51.475473,0.292559
51.248999,1.230718
51.19187,0.26813
51.476625,0.279908999999999
51.350965,1.431096
51.299414,0.433689000000001
51.142823,1.283955
51.155324,0.844568000000001
51.54112,0.160005999999999
51.211501,-0.324471000000001
51.197754,1.01442
51.569681,0.576105
51.395611,0.160481999999999
51.33594,1.409
50.79197,0.01753
51.549382,0.145973
50.957336,-0.131238
51.12404,-0.200304
51.052643,0.168017
51.3971,0.0420880000000006
51.580212,0.488216
51.570124,0.631915000000001
50.8098,-0.43013
51.378242,0.491623
51.513988,0.286709
50.844993,-0.232693
51.568949,0.407394
50.842662,-0.275251
51.335491,0.356425999999999
51.367552,1.44327699999999
51.360655,0.613343
51.403019,0.166171
50.80589,0.280760000000001
51.3344,-0.249153
51.377428,-0.023457
50.79349,0.00373899999999996
51.343982,0.724233999999999
51.32526,-0.29088
51.218828,0.291383
51.35046,0.53233
51.549836,0.15061
51.287274,0.168293999999999
51.564205,0.458513
50.812183,0.242754
50.839981,-0.233386
51.406427,-0.30603
51.526442,0.185434000000001
51.543135,0.191974
51.459453,0.1013
51.527368,0.184036999999999
51.24831,0.51196
51.349976,0.579844999999999
51.435463,0.228699
51.120516,-0.198721
51.593208,0.183266999999999
50.868702,0.577567
51.517217,0.202549000000001
50.918024,0.669206
51.500484,0.25016
51.617676,0.536206
51.383419,0.520211
50.792685,-0.000828999999999969
51.374232,0.531633000000001
50.884161,0.545355
51.3876,0.29242
51.608573,0.241198
51.421272,0.06653
51.548202,0.136686000000001
51.383663,-0.262555
51.011548,-0.327455999999999
51.41314,-0.10345
51.364095,0.00571099999999992
51.359028,0.601614999999999
51.4168,0.0674150000000002
51.550919,0.222784
51.422226,0.227904
51.56076,0.608959
50.982666,-0.098067
50.958865,-0.290758
51.267727,0.515882
51.19083,0.267409
51.338657,0.587394
50.819976,-0.360985999999999
50.965252,-0.141259
50.779939,0.301869
51.47192,0.329677
51.574875,0.17777
51.111066,-0.185961
51.067614,1.092861
50.812131,-0.535144
50.815723,0.291752999999999
50.79769,0.33617
51.478363,0.32119
51.07739,1.177935
50.93634,-0.187118
51.605105,0.160471
51.231765,0.597579
51.01211,-0.074807
51.232326,-0.162747
51.374583,1.339156
51.57745,0.516870000000001
51.335733,1.41057100000001
51.49119,0.13497
51.37392,0.488
51.120968,-0.208838
51.339359,1.396495
51.36588,0.564246000000001
51.402289,-0.369297
50.812352,0.352631
51.36859,0.60209
50.80722,0.24336
51.07232,1.085521
51.389965,0.572340999999999
51.119628,-0.165057
51.266964,0.513706000000001
51.50138,0.328729
50.779437,0.301130000000001
51.540013,0.156636000000001
51.334817,1.426899
50.78068,0.0956929999999996
51.389016,1.40332099999999
51.571609,0.125525
51.547297,0.117172
51.44969,0.10811
50.984632,0.941852
51.590871,0.174521000000001
50.81327,-0.35207
51.476427,0.339842999999999
51.009336,-0.300111000000001
51.270784,0.401042
51.451632,0.127721
51.370372,0.556134
51.116428,-0.091049
51.143229,0.85369
51.590446,0.606974000000001
51.474076,0.120478
50.878732,-0.010085
51.377494,0.530520000000001
51.58923,0.59567
51.423781,0.815611
51.413264,0.531633000000001
51.591113,0.581727
50.931666,-0.144306
51.466593,0.372744
51.492376,0.406204
51.43879,0.251990000000001
51.349111,0.590596999999999
51.558322,0.249547000000001
51.603913,0.530851999999999
51.345503,0.702381
51.340233,0.722179
51.35439,1.400034
51.301528,0.467419
50.979633,0.961769000000001
51.458875,0.162742
51.26786,0.51682
51.333813,0.504137000000001
51.37624,0.53224
51.034634,-0.34772
51.591146,0.239784
51.491737,0.324405
51.410538,0.179881
50.801328,0.0669469999999998
51.553176,0.701814
51.34603,-0.499664
50.78315,0.31176
51.342634,-0.104208
51.32975,0.43971
50.781641,0.286710000000001
51.531417,0.770779
50.972762,0.254463
51.092711,-0.20968
51.474455,0.160585
51.4097,-0.14712
50.857929,0.558433
50.890882,0.55472
51.556419,0.144311999999999
50.79411,0.3301
51.414257,0.515014
51.311703,0.886237
51.569443,0.135719
51.447456,0.568067
50.968536,0.254400999999999
50.987932,0.137108
51.476795,0.147036
51.36527,-0.259630000000001
51.098745,0.944887999999999
51.251043,1.305996
51.07403,1.158968
51.408435,0.501474
50.845418,0.430012
50.92981,-0.061501
51.35226,0.71807
50.937889,-0.276506
51.168053,0.879401
51.395932,0.323847999999999
50.965901,-0.133174
51.496426,0.155182999999999
50.85535,0.52957
51.476579,0.158567
51.218075,0.273760000000001
51.355786,-0.094473
51.601114,0.532683000000001
51.275027,1.086273
50.86498,0.253040000000001
51.366822,0.565904
51.379398,0.513092
51.600467,0.529325999999999
51.329057,0.448321999999999
51.027702,0.560478
51.555674,0.619749000000001
51.520574,0.294823000000001
51.558492,0.220816
51.456016,0.195389
51.367061,0.276364000000001
51.1015,-0.20803
51.321255,-0.239898
50.793738,0.252222
51.482033,0.301962
51.615907,0.538996
51.36485,0.00890399999999995
51.408768,0.343634000000001
51.466676,0.133806
51.373372,1.33780099999999
51.554394,0.807225999999999
51.473148,0.149743999999999
50.826526,-0.298307
51.370943,0.600294999999999
51.37366,0.538430000000001
51.079912,1.170935
50.887075,0.537857
50.880247,0.558067999999999
51.543117,0.168754
51.549219,0.135147
51.516006,0.298486
51.480645,0.344812
51.550647,0.626575
51.482311,0.175359
51.274728,0.562148
51.482351,0.340434
51.381673,0.553459000000001
51.541382,0.176026000000001
50.84268,-0.240309
51.143965,0.889626
51.5972,0.664738000000001
51.180532,-0.00913500000000006
51.33242,1.40745
51.59956,0.669048
51.357517,1.11114
51.135437,-0.120012
51.11343,0.45887
51.3896,0.51909
51.597252,0.654488
50.824912,-0.316150999999999
51.524049,0.296440000000001
51.267635,0.517795
51.541283,0.667212000000001
51.288201,0.288587
51.062807,0.163068
51.06556,0.8902
51.570654,0.472397
51.33054,0.022047
51.19424,0.28029
51.602278,0.541267999999999
51.59961,0.52159
51.477276,0.183038
51.492074,0.338819
51.417004,0.383823999999999
51.115291,-0.198326
51.266976,0.485747
50.995066,0.957714
51.122841,0.278912000000001
